committee_id,committee_name,committee_state,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M8,201809209122069792,21B,SB21B-0.049462-940-1,1262919,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,TRAVEL EXPENSES,X,,2018-07-11 0:00:00,32270.16,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-21 1:34:27,,SB21B-0.711010-1,SB21B,0,,,,,,,,,,,,Y,F3X,4092020181591786917,WASHINGTON,20004,MATERIALS,,2018,SB,4092020181591820184,http://docquery.fec.gov/cgi-bin/fecimg/?201809209122069792,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M3,201803209096669468,21B,SB21B-0.54041-1,1215498,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,VENUE RENTAL AND CATERING,,,2018-02-14 0:00:00,65395.92,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-24 1:30:28,,,,0,,,,,,,,,,,,Y,F3X,4032020181519043337,WASHINGTON,20004,ADMINISTRATIVE,VOID PAYMENT ORIG DISB 02/14/18,2018,SB,4032320181519825152,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096669468,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M4,201804209111708098,21B,SB21B-0.54891-1,1226546,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,VENUE RENTAL AND CATERING,,,2018-03-01 0:00:00,65395.92,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 1:36:58,,,,0,,,,,,,,,,,,Y,F3X,4042020181526227802,WASHINGTON,20004,ADMINISTRATIVE,VOID PAYMENT ORIG DISB 02/14/2018,2018,SB,4042520181526603725,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111708098,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M2,201702209049743257,21B,SB21B-0.024635-381-1,1150357,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,TRAVEL EXPENSES,X,,2017-01-24 0:00:00,47,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,SB21B-0.124001-1,SB21B,0,,,,,,,,,,,,Y,F3X,4022020171371896435,WASHINGTON,20004,MATERIALS,,2018,SB,4022220171371924600,http://docquery.fec.gov/cgi-bin/fecimg/?201702209049743257,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M11,201802139094552868,21B,SB21B-0.037366-96-1,1208316,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,TRAVEL EXPENSES,X,,2017-10-17 0:00:00,300,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-02-27 1:54:31,,SB21B-0.017010-1,SB21B,0,,,,,,,,,,,,Y,F3X,4021320181504505796,WASHINGTON,20004,MATERIALS,,2018,SB,4022620181515625955,http://docquery.fec.gov/cgi-bin/fecimg/?201802139094552868,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M9,201712299090344378,21B,SB21B-0.034915-77-1,1195462,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,CATERING/FOOD AND BEVERAGES,X,,2017-08-19 0:00:00,27,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-31 1:49:25,,SB21B-0.819010-1,SB21B,0,,,,,,,,,,,,Y,F3X,4122920171499696423,WASHINGTON,20004,FUNDRAISING,,2018,SB,4123020171499711306,http://docquery.fec.gov/cgi-bin/fecimg/?201712299090344378,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M6,201712269090335579,21B,SB21B-0.030583-192-1,1195325,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,CATERING/FOOD AND BEVERAGES,X,,2017-05-19 0:00:00,55.2,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-28 1:53:00,,SB21B-0.519002-1,SB21B,0,,,,,,,,,,,,Y,F3X,4122620171489443782,WASHINGTON,20004,FUNDRAISING,,2018,SB,4122720171495351032,http://docquery.fec.gov/cgi-bin/fecimg/?201712269090335579,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M8,201709199074787661,21B,SB21B-0.033640-66-1,1182534,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,CATERING/FOOD AND BEVERAGES,X,,2017-07-19 0:00:00,954,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-09-20 1:53:56,,SB21B-0.190010-1,SB21B,0,,,,,,,,,,,,Y,F3X,4091920171455667710,WASHINGTON,20004,FUNDRAISING,,2018,SB,4091920171455690878,http://docquery.fec.gov/cgi-bin/fecimg/?201709199074787661,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M3,201703209050913706,21B,SB21B-0.42711-1,1153340,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,CATERING/FOOD AND BEVERAGES,,,2017-02-23 0:00:00,2558.77,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,,,0,,,,,,,,,,,,Y,F3X,4032120171380332125,WASHINGTON,20004,FUNDRAISING,,2018,SB,4032220171380405137,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050913706,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M10,201711209086804114,21B,SB21B-0.036041-86-1,1192140,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,VENUE RENTAL AND CATERING,X,,2017-09-18 0:00:00,3322.37,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-22 1:56:17,,SB21B-0.918010-1,SB21B,0,,,,,,,,,,,,Y,F3X,4112020171465709881,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4112120171465833506,http://docquery.fec.gov/cgi-bin/fecimg/?201711209086804114,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M8,201709199074787661,21B,SB21B-0.033642-32-1,1182534,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,VENUE RENTAL AND CATERING,X,,2017-07-19 0:00:00,121250,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-09-20 1:54:07,,SB21B-0.190010-1,SB21B,0,,,,,,,,,,,,Y,F3X,4091920171455667710,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4091920171455690880,http://docquery.fec.gov/cgi-bin/fecimg/?201709199074787661,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,M9,201712299090344377,21B,SB21B-0.034915-125-1,1195462,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WDC,DC,,,VENUE RENTAL AND CATERING,X,,2017-08-19 0:00:00,46965.74,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-31 1:49:25,,SB21B-0.819010-1,SB21B,0,,,,,,,,,,,,Y,F3X,4122920171499696423,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4123020171499711304,http://docquery.fec.gov/cgi-bin/fecimg/?201712299090344377,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M5,201809129121704007,21B,SB21B-0.045301-10-61,1260914,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,TRAVEL EXPENSES,X,,2018-04-18 0:00:00,405.38,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-13 1:31:52,,SB21B-0.045301-10-1,SB21B,0,,,,,,,,,,,,Y,F3X,4091220181590975694,MIAMI,33178,MATERIALS,,2018,SB,4091220181590989500,http://docquery.fec.gov/cgi-bin/fecimg/?201809129121704007,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M8,201809209122069718,21B,SB21B-0.048720-6-1,1262919,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,TRAVEL EXPENSES,X,,2018-07-11 0:00:00,513.35,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-21 1:34:24,,SB21B-0.59325-1,SB21B,0,,,,,,,,,,,,Y,F3X,4092020181591786917,MIAMI,33178,MATERIALS,CONVENTIONS ACCOUNT,2018,SB,4092020181591819740,http://docquery.fec.gov/cgi-bin/fecimg/?201809209122069718,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M6,201809199122003962,21B,SB21B-0.045790-3-1,1262345,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,TRAVEL EXPENSES,X,,2018-05-16 0:00:00,60.31,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-21 1:33:56,,SB21B-0.57551-1,SB21B,0,,,,,,,,,,,,Y,F3X,4091920181591117991,MIAMI,33178,MATERIALS,,2018,SB,4092020181591803190,http://docquery.fec.gov/cgi-bin/fecimg/?201809199122003962,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M6,201809199122003963,21B,SB21B-0.046433-1-1,1262345,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,TRAVEL EXPENSES,X,,2018-05-16 0:00:00,110.79,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-21 1:33:56,,SB21B-0.57570-1,SB21B,0,,,,,,,,,,,,Y,F3X,4091920181591117991,MIAMI,33178,MATERIALS,,2018,SB,4092020181591803196,http://docquery.fec.gov/cgi-bin/fecimg/?201809199122003963,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2017,YE,201807109115285880,21B,SB21B-0.52008-1,1242947,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,VENUE RENTAL AND CATERING,,,2017-12-12 0:00:00,3000,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-11 1:32:48,,,,0,,,,,,,,,,,,Y,F3X,4071020181575480818,MIAMI,33178,ADMINISTRATIVE,,2018,SB,4071020181575499068,http://docquery.fec.gov/cgi-bin/fecimg/?201807109115285880,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M4,201804209111708419,21B,SB21B-0.55453-1,1226546,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,VENUE RENTAL AND CATERING,,,2018-03-21 0:00:00,29288.79,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 1:36:43,,,,0,,,,,,,,,,,,Y,F3X,4042020181526227802,MIAMI,33178,ADMINISTRATIVE,,2018,SB,4042520181526605659,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111708419,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M3,201803209096669763,21B,SB21B-0.54859-1,1215498,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,VENUE RENTAL AND CATERING,,,2018-02-28 0:00:00,87866.37,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-24 1:30:39,,,,0,,,,,,,,,,,,Y,F3X,4032020181519043337,MIAMI,33178,ADMINISTRATIVE,,2018,SB,4032320181519826930,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096669763,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M7,201809209122045418,21B,SB21B-0.048104-787-1,1262885,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,TRAVEL EXPENSES,X,,2018-06-12 0:00:00,367364.63,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-21 1:34:32,,SB21B-0.612010-1,SB21B,0,,,,,,,,,,,,Y,F3X,4092020181591786877,MIAMI,33178,MATERIALS,,2018,SB,4092020181591824940,http://docquery.fec.gov/cgi-bin/fecimg/?201809209122045418,Other Federal Operating Expenditures,,,,,,
C00003418,REPUBLICAN NATIONAL COMMITTEE,NATL,2018,M3,201803209096669468,21B,SB21B-0.54040-1,1215498,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,VENUE RENTAL AND CATERING,,,2018-02-14 0:00:00,117155.17,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-24 1:30:31,,,,0,,,,,,,,,,,,Y,F3X,4032020181519043337,MIAMI,33178,ADMINISTRATIVE,,2018,SB,4032320181519825154,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096669468,Other Federal Operating Expenditures,,,,,,
C00241083,REPUBLICANS FOR CHOICE PAC,NATL,2018,Q2,201807149115488974,21B,BB01B379B57FA4029BF7,1247119,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL GOLF RESORT,FL,,,002 TRAVEL - RNC MEETING,,,2018-05-07 0:00:00,267.45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-18 1:31:11,,,,0,,,,,,,,,,,,Q,F3X,4071420181575932140,DORAL,331782101,OTHER,,2018,SB,4071720181576122088,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115488974,Other Federal Operating Expenditures,,,,,,
C00241083,REPUBLICANS FOR CHOICE PAC,NATL,2018,Q2,201807149115488974,21B,B17DA4ED548654905943,1247119,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL GOLF RESORT,FL,,,002 TRAVEL - RNC MEETING,,,2018-05-04 0:00:00,670,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-18 1:31:11,,,,0,,,,,,,,,,,,Q,F3X,4071420181575932140,DORAL,331782101,OTHER,,2018,SB,4071720181576122086,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115488974,Other Federal Operating Expenditures,,,,,,
C00571703,SENATE LEADERSHIP FUND,NATL,2018,M8,201808209120037970,21B,SB21B.I12219,1258156,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,FACILITY RENTAL / CATERING,X,,2018-07-13 0:00:00,4593.51,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-25 1:31:08,,SB21B.I12169,SB21B,0,,,,,,,,,,,,O,F3X,4082020181584810424,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4082420181586090931,http://docquery.fec.gov/cgi-bin/fecimg/?201808209120037970,Other Federal Operating Expenditures,,,,,,
C00571703,SENATE LEADERSHIP FUND,NATL,2018,M7,201807209117756375,21B,SB21B.I12159,1251351,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,FACILITY RENTAL / CATERING,X,,2018-06-13 0:00:00,11507.98,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-03 1:33:04,,SB21B.I12110,SB21B,0,,,,,,,,,,,,O,F3X,4072020181576445401,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4080220181582304309,http://docquery.fec.gov/cgi-bin/fecimg/?201807209117756375,Other Federal Operating Expenditures,,,,,,
C00544767,THE COMMITTEE TO DEFEND THE PRESIDENT,NATL,2018,M3,201811269133809035,29,SB29.I115275,1292053,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,CAREY ACCT: LODGING,,,2018-02-02 0:00:00,686.5,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-11-27 2:37:07,,,,0,,,,,,,,,,,,W,F3X,4112620181619579553,WASHINGTON,20004,TRAVEL,,2018,SB,4112620181619598724,http://docquery.fec.gov/cgi-bin/fecimg/?201811269133809035,Other Disbursements,,,,,,
C00618371,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,NATL,2017,Q3,201710159075691788,21B,SB21B.597112,1186815,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,CREDIT CARD PMT [SB21B.750867]: TRAVEL: LODGING,X,,2017-07-13 0:00:00,1145,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-17 1:52:18,,,,0,,,,,,,,,,,,N,F3X,4101520171458294112,WASHINGTON,20004,TRAVEL,,2018,SB,4101620171458319247,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075691788,Other Federal Operating Expenditures,,,,,,
C00618389,TRUMP VICTORY,NATL,2017,Q1,201704149052179595,21B,SB21B.23586,1157647,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,CATERING SERVICES,,,2017-02-17 0:00:00,2806.32,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,,,0,,,,,,,,,,,,N,F3X,4041420171398577718,NEW YORK,10022,FUNDRAISING,,2018,SB,4041820171398883355,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052179595,Other Federal Operating Expenditures,,,,,,
C00665232,WIN IN 2018,NATL,2018,12G,201810259130894006,21B,SB21B.4355,1281722,ORG,ORGANIZATION,,,TRUMP OLD POST OFFICE LLC,DC,,,JFC CATERING/FACILITY RENTAL,,,2018-10-11 0:00:00,6106,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-21 2:37:45,,,,0,,,,,,,,,,,,N,F3X,4102520181600645555,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4112020181618264068,http://docquery.fec.gov/cgi-bin/fecimg/?201810259130894006,Other Federal Operating Expenditures,,,,,,
C00665232,WIN IN 2018,NATL,2018,30G,201812059134311154,21B,SB21B.4495,1295852,ORG,ORGANIZATION,,,TRUMP OLD POST OFFICE LLC,DC,,,JFC CATERING/FACILITY RENTAL,,,2018-11-13 0:00:00,1048.88,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-11 2:44:20,,,,0,,,,,,,,,,,,N,F3X,4120520181620447999,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4121020181620711269,http://docquery.fec.gov/cgi-bin/fecimg/?201812059134311154,Other Federal Operating Expenditures,,,,,,
C00616912,WOMEN VOTE SMART,NATL,2018,Q3,201810169125523533,29,SB29.5344,1273299,ORG,ORGANIZATION,C00616912,,TRUMP INTERNATIONAL,DC,WOMEN VOTE SMART,,CATERING FEES,,,2018-09-24 0:00:00,5000,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 2:37:45,,,,0,,,,,,,,,,,,V,F3X,4101620181599435502,WASHINGTON,20004,FUNDRAISING,,2018,SB,4110120181608398086,http://docquery.fec.gov/cgi-bin/fecimg/?201810169125523533,Other Disbursements,,,,,,
C00552851,HOUSE FREEDOM FUND,NC,2018,M7,201807209119233193,21B,B778EAB8C9C2741A8B94,1251411,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,PAC LODGING,X,,2018-06-27 0:00:00,401.8,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-28 1:31:14,,BE46E21F1E6DE430785C,SB21B,0,,,,,,,,,,,,Q,F3X,4072120181576530195,WASHINGTON,200042501,TRAVEL,,2018,SB,4072720181577143551,http://docquery.fec.gov/cgi-bin/fecimg/?201807209119233193,Other Federal Operating Expenditures,,,,,,
C00503094,MEADOWS FOR CONGRESS,NC,2018,Q2,201807139115427344,17,SB17-EX4321,1246043,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL - WASHINGTON DC,DC,,,LODGING,,,2018-04-26 0:00:00,322,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-25 1:34:10,,,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4071320181575851725,WASHINGTON,20004,TRAVEL,LODGING,2018,SB,4072420181576670135,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115427344,Operating Expenditures,,,,,,
C00503094,MEADOWS FOR CONGRESS,NC,2018,Q3,201810159124813100,17,SB17-EX4828,1270254,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL - WASHINGTON DC,DC,,,FOOD/BEVERAGE,,,2018-09-10 0:00:00,32.4,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-06 2:32:00,,,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4101520181599335364,WASHINGTON,20004,OTHER,FOOD/BEVERAGE,2018,SB,4110520181608685199,http://docquery.fec.gov/cgi-bin/fecimg/?201810159124813100,Operating Expenditures,,,,,,
C00503094,MEADOWS FOR CONGRESS,NC,2017,YE,201801319091036037,17,SB17-EX4006,1203198,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL - WASHINGTON DC,DC,,,LODGING,,,2017-12-07 0:00:00,688.6,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-15 1:53:51,,,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4013120181503500180,WASHINGTON,20004,TRAVEL,LODGING,2018,SB,4021420181504628101,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091036037,Operating Expenditures,,,,,,
C00462374,CRAWFORD FOR CONGRESS,NE,2017,Q1,201704159052256860,17,SB17.I2318,1157976,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING,X,,2017-02-06 0:00:00,1559.58,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,SB17.I2307,SB17,0,,,,,,,,,,,,H,F3,4041520171398736175,WASHINGTON,20004,TRAVEL,,2018,SB,4041720171398755267,http://docquery.fec.gov/cgi-bin/fecimg/?201704159052256860,Operating Expenditures,,,,,,
C00032334,NEBRASKA REPUBLICAN PARTY,NE,2018,M6,201806209114158101,21B,BCAED1D6B8FCA40E086F,1240128,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,LODGING,X,,2018-05-17 0:00:00,987.76,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-22 1:31:49,,BD9E54DA4DDDA4CA29D1,SB21B,0,,,,2,Travel Expenses,,,,,,,Y,F3X,4062120181570952321,DORAL,331782101,TRAVEL,,2018,SB,4062120181570993502,http://docquery.fec.gov/cgi-bin/fecimg/?201806209114158101,Other Federal Operating Expenditures,,,,,,
C00136457,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,NH,2018,M6,201808069119369218,21B,BDC2320E326374A6E887,1254633,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,TRAVEL LODGING,X,,2018-05-20 0:00:00,1078.76,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-07 1:31:39,,B2ED8626F8C8041F8BF6,SB21B,0,,,,,,,,,,,,Y,F3X,4080620181582643401,DORAL,331782101,TRAVEL,,2018,SB,4080620181582654555,http://docquery.fec.gov/cgi-bin/fecimg/?201808069119369218,Other Federal Operating Expenditures,,,,,,
C00136457,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,NH,2018,M10,201810199125785232,21B,B1C4308CA4D4A43F79DD,1276248,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,TRAVEL LODGING,X,,2018-09-24 0:00:00,1047.58,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-23 2:32:52,,BC273383D54DB4FDB853,SB21B,0,,,,,,,,,,,,Y,F3X,4102020181600336096,DORAL,331782101,TRAVEL,,2018,SB,4102220181600381558,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125785232,Other Federal Operating Expenditures,,,,,,
C00647610,SANBORN FOR NEW HAMPSHIRE,NH,2018,Q3,201810159125197618,17,SB17.6354.4,1272450,ORG,ORGANIZATION,,,TRUMP HOTEL,DC,,,EVENT EXPENSE,X,,2018-09-06 0:00:00,785.49,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-09 2:31:32,,SB17.6354,SB17,0,,,,7,Campaign Event Expenses,,,,,,,H,F3,4101620181599434396,WASHINGTON,20004,MATERIALS,,2018,SB,4110820181615463704,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125197618,Operating Expenditures,,,,,,
C00684324,KIPNIS FOR CONGRESS,NJ,2018,Q3,201810169125547948,17,SB17.4283,1273368,PAC,POLITICAL ACTION COMMITTEE,,,TRUMP NATIONAL GOLF CLUB,NJ,,,,,,2018-07-13 0:00:00,1920.44,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-11 2:30:50,,,,0,,,,,,,,,,,,H,F3,4101620181599434931,BEDMINSTER,7921,OTHER,,2018,SB,4111020181616869423,http://docquery.fec.gov/cgi-bin/fecimg/?201810169125547948,Operating Expenditures,,,,,,
C00684324,KIPNIS FOR CONGRESS,NJ,2018,Q3,201810169125547948,17,SB17.4311,1273368,PAC,POLITICAL ACTION COMMITTEE,,,TRUMP NATIONAL GOLF CLUB,NJ,,,FUNDRAISER,,,2018-08-03 0:00:00,4457.4,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-11 2:30:50,,,,0,,,,,,,,,,,,H,F3,4101620181599434931,BEDMINSTER,7921,OTHER,,2018,SB,4111020181616869425,http://docquery.fec.gov/cgi-bin/fecimg/?201810169125547948,Operating Expenditures,,,,,,
